,exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
9429,1130,a,1,0,0,0,0.0,0.0,0,0,0
9430,1130,fact,1,0,0,0,0.0,0.0,0,0,0
9431,1130,not,1,1,2,478,478.0,159.33333333333334,478,2,1
9432,1130,lost,1,0,0,0,0.0,0.0,-478,-2,-1
9433,1130,on,1,1,1,215,215.0,107.5,215,1,1
9434,1130,American,1,1,2,481,160.33333333333334,60.125,266,1,0
9435,1130,educators,1,0,0,0,0.0,0.0,-481,-2,-1
9436,1130,who,1,0,0,0,0.0,0.0,0,0,0
9437,1130,amid,1,1,2,433,433.0,108.25,433,2,1
9438,1130,rising,1,1,1,206,103.0,34.333333333333336,-227,-1,0
9439,1130,math,1,1,1,224,224.0,56.0,18,0,0
9440,1130,failure,1,2,2,426,213.0,60.85714285714285,202,1,1
9441,1130,rates,1,1,2,475,475.0,95.0,49,0,-1
9442,1130,are,1,0,0,0,0.0,0.0,-475,-2,-1
9443,1130,debating,1,1,1,267,89.0,33.375,267,1,1
9444,1130,how,1,0,0,0,0.0,0.0,-267,-1,-1
9445,1130,math,1,1,1,201,201.0,50.25,201,1,1
9446,1130,can,1,0,0,0,0.0,0.0,-201,-1,-1
9447,1130,better,1,0,0,0,0.0,0.0,0,0,0
9448,1130,meet,1,0,0,0,0.0,0.0,0,0,0
9449,1130,the,1,2,3,951,951.0,317.0,951,3,2
9450,1130,real-life,1,2,5,1608,536.0,178.66666666666666,657,2,0
9451,1130,needs,1,0,0,0,0.0,0.0,-1608,-5,-2
9452,1130,of,1,0,0,0,0.0,0.0,0,0,0
9453,1130,students,1,0,0,0,0.0,0.0,0,0,0
9454,1130,Should,1,0,0,0,0.0,0.0,0,0,0
9455,1130,we,1,0,0,0,0.0,0.0,0,0,0
9456,1130,change,1,1,2,469,469.0,78.16666666666667,469,2,1
9457,1130,the,1,0,0,0,0.0,0.0,-469,-2,-1
9458,1130,way,1,1,1,287,287.0,95.66666666666669,287,1,1
9459,1130,math,1,0,0,0,0.0,0.0,-287,-1,-1
9460,1130,is,1,0,0,0,0.0,0.0,0,0,0
9461,1130,taught,1,1,1,402,402.0,67.0,402,1,1
9462,1130,in,1,0,0,0,0.0,0.0,-402,-1,-1
9463,1130,schools,1,1,2,832,832.0,118.85714285714286,832,2,1
9464,1130,or,1,1,1,218,218.0,109.0,-614,-1,0
9465,1130,eliminate,1,1,1,200,66.66666666666667,22.22222222222222,-18,0,0
9466,1130,some,1,0,0,0,0.0,0.0,-200,-1,-1
9467,1130,courses,1,0,0,0,0.0,0.0,0,0,0
9468,1130,entirely,1,0,0,0,0.0,0.0,0,0,0
9469,1130,Andrew,1,0,0,0,0.0,0.0,0,0,0
9470,1130,Hacker,1,0,0,0,0.0,0.0,0,0,0
9471,1130,Queens,1,0,0,0,0.0,0.0,0,0,0
9472,1130,College,1,0,0,0,0.0,0.0,0,0,0
9473,1130,political,1,0,0,0,0.0,0.0,0,0,0
9474,1130,science,1,0,0,0,0.0,0.0,0,0,0
9475,1130,professor,1,0,0,0,0.0,0.0,0,0,0
9476,1130,thinks,1,0,0,0,0.0,0.0,0,0,0
9477,1130,that,1,0,0,0,0.0,0.0,0,0,0
9478,1130,advanced,1,0,0,0,0.0,0.0,0,0,0
9479,1130,algebra,0,0,0,0,0.0,0.0,0,0,0
9480,1130,and,1,0,0,0,0.0,0.0,0,0,0
9481,1130,other,1,0,0,0,0.0,0.0,0,0,0
9482,1130,higher-level,1,0,0,0,0.0,0.0,0,0,0
9483,1130,math,1,0,0,0,0.0,0.0,0,0,0
9484,1130,should,1,0,0,0,0.0,0.0,0,0,0
9485,1130,be,1,1,1,223,223.0,111.5,223,1,1
9486,1130,cut,1,1,2,417,417.0,139.0,194,1,0
9487,1130,from,1,1,1,377,377.0,94.25,-40,-1,0
9488,1130,curricula,0,1,1,519,129.75,57.66666666666666,142,0,0
9489,1130,in,1,0,0,0,0.0,0.0,-519,-1,-1
9490,1130,favor,1,1,2,933,466.5,186.6,933,2,1
9491,1130,of,1,0,0,0,0.0,0.0,-933,-2,-1
9492,1130,courses,1,0,0,0,0.0,0.0,0,0,0
9493,1130,with,1,0,0,0,0.0,0.0,0,0,0
9494,1130,more,1,0,0,0,0.0,0.0,0,0,0
9495,1130,routine,1,0,0,0,0.0,0.0,0,0,0
9496,1130,usefulness,1,0,0,0,0.0,0.0,0,0,0
9497,1130,like,1,1,2,866,866.0,216.5,866,2,1
9498,1130,statistics,1,0,0,0,0.0,0.0,-866,-2,-1
9499,1130,We,1,0,0,0,0.0,0.0,0,0,0
9500,1130,hear,1,1,1,445,445.0,111.25,445,1,1
9501,1130,on,1,1,1,204,204.0,102.0,-241,0,0
9502,1130,all,1,1,1,363,363.0,121.0,159,0,0
9503,1130,sides,1,0,0,0,0.0,0.0,-363,-1,-1
9504,1130,that,1,0,0,0,0.0,0.0,0,0,0
9505,1130,we're,1,0,0,0,0.0,0.0,0,0,0
9506,1130,not,1,0,0,0,0.0,0.0,0,0,0
9507,1130,teaching,1,1,1,656,328.0,82.0,656,1,1
9508,1130,enough,1,1,1,482,482.0,80.33333333333333,-174,0,0
9509,1130,mathematics,1,0,0,0,0.0,0.0,-482,-1,-1
9510,1130,and,1,0,0,0,0.0,0.0,0,0,0
9511,1130,the,1,0,0,0,0.0,0.0,0,0,0
9512,1130,Chinese,1,0,0,0,0.0,0.0,0,0,0
9513,1130,are,1,1,1,905,905.0,301.6666666666667,905,1,1
9514,1130,running,1,1,1,208,104.0,29.714285714285715,-697,0,0
9515,1130,rings,1,0,0,0,0.0,0.0,-208,-1,-1
9516,1130,around,1,1,1,311,311.0,51.833333333333336,311,1,1
9517,1130,us,1,0,0,0,0.0,0.0,-311,-1,-1
9518,1130,Hacker,1,1,1,491,245.5,81.83333333333333,491,1,1
9519,1130,says,1,1,1,219,219.0,54.75,-272,0,0
9520,1130,I'm,1,0,0,0,0.0,0.0,-219,-1,-1
9521,1130,suggesting,1,1,1,325,108.33333333333331,32.5,325,1,1
9522,1130,we're,1,0,0,0,0.0,0.0,-325,-1,-1
9523,1130,teaching,1,0,0,0,0.0,0.0,0,0,0
9524,1130,too,1,0,0,0,0.0,0.0,0,0,0
9525,1130,much,1,1,1,353,353.0,88.25,353,1,1
9526,1130,mathematics,1,0,0,0,0.0,0.0,-353,-1,-1
9527,1130,to,1,1,1,762,762.0,381.0,762,1,1
9528,1130,too,1,0,0,0,0.0,0.0,-762,-1,-1
9529,1130,many,1,0,0,0,0.0,0.0,0,0,0
9530,1130,people,1,1,2,427,213.5,71.16666666666667,427,2,1
9531,1130,Not,1,0,0,0,0.0,0.0,-427,-2,-1
9532,1130,everybody,1,0,0,0,0.0,0.0,0,0,0
9533,1130,has,1,0,0,0,0.0,0.0,0,0,0
9534,1130,to,1,0,0,0,0.0,0.0,0,0,0
9535,1130,know,1,0,0,0,0.0,0.0,0,0,0
9536,1130,calculus,1,0,0,0,0.0,0.0,0,0,0
9537,1130,If,1,1,1,233,233.0,116.5,233,1,1
9538,1130,you're,1,1,1,316,316.0,52.66666666666666,83,0,0
9539,1130,going,1,1,1,218,109.0,43.6,-98,0,0
9540,1130,to,1,0,0,0,0.0,0.0,-218,-1,-1
9541,1130,become,1,0,0,0,0.0,0.0,0,0,0
9542,1130,an,1,0,0,0,0.0,0.0,0,0,0
9543,1130,aeronautical,0,1,1,414,103.5,34.5,414,1,1
9544,1130,engineer,1,2,2,534,178.0,66.75,120,1,1
9545,1130,fine,1,0,0,0,0.0,0.0,-534,-2,-2
9546,1130,But,1,0,0,0,0.0,0.0,0,0,0
9547,1130,most,1,0,0,0,0.0,0.0,0,0,0
9548,1130,of,1,1,1,586,586.0,293.0,586,1,1
9549,1130,us,1,0,0,0,0.0,0.0,-586,-1,-1
9550,1130,aren't,1,0,0,0,0.0,0.0,0,0,0
9551,1130,Instead,1,1,2,843,421.5,120.42857142857144,843,2,1
9552,1130,Hacker,1,1,1,311,155.5,51.833333333333336,-532,-1,0
9553,1130,is,1,0,0,0,0.0,0.0,-311,-1,-1
9554,1130,pushing,1,0,0,0,0.0,0.0,0,0,0
9555,1130,for,1,0,0,0,0.0,0.0,0,0,0
9556,1130,more,1,1,1,341,341.0,85.25,341,1,1
9557,1130,courses,1,1,1,307,153.5,43.85714285714285,-34,0,0
9558,1130,like,1,0,0,0,0.0,0.0,-307,-1,-1
9559,1130,the,1,1,2,822,822.0,274.0,822,2,1
9560,1130,one,1,2,2,582,582.0,194.0,-240,0,1
9561,1130,he,1,0,0,0,0.0,0.0,-582,-2,-2
9562,1130,teaches,1,0,0,0,0.0,0.0,0,0,0
9563,1130,at,1,0,0,0,0.0,0.0,0,0,0
9564,1130,Queens,1,0,0,0,0.0,0.0,0,0,0
9565,1130,College:,1,0,0,0,0.0,0.0,0,0,0
9566,1130,Numeracy,1,1,2,948,237.0,118.5,948,2,1
9567,1130,101,1,0,0,0,0.0,0.0,-948,-2,-1
9568,1130,There,1,0,0,0,0.0,0.0,0,0,0
9569,1130,his,1,1,1,453,453.0,151.0,453,1,1
9570,1130,students,1,1,1,214,107.0,26.75,-239,0,0
9571,1130,of,1,0,0,0,0.0,0.0,-214,-1,-1
9572,1130,citizen,0,0,0,0,0.0,0.0,0,0,0
9573,1130,statistics,1,3,4,1198,399.3333333333333,119.8,1198,4,3
9574,1130,learn,1,2,2,550,550.0,110.0,-648,-2,-1
9575,1130,to,1,1,1,328,328.0,164.0,-222,-1,-1
9576,1130,analyze,1,0,0,0,0.0,0.0,-328,-1,-1
9577,1130,public,1,0,0,0,0.0,0.0,0,0,0
9578,1130,information,1,1,1,499,124.75,45.36363636363637,499,1,1
9579,1130,like,1,0,0,0,0.0,0.0,-499,-1,-1
9580,1130,the,1,1,1,822,822.0,274.0,822,1,1
9581,1130,federal,1,1,2,906,302.0,129.42857142857142,84,1,0
9582,1130,budget,1,0,0,0,0.0,0.0,-906,-2,-1
9583,1130,and,1,0,0,0,0.0,0.0,0,0,0
9584,1130,corporate,1,1,1,304,101.33333333333331,33.77777777777778,304,1,1
9585,1130,reports,1,1,1,387,193.5,55.285714285714285,83,0,0
9586,1130,Such,1,0,0,0,0.0,0.0,-387,-1,-1
9587,1130,courses,1,2,3,1219,609.5,174.14285714285714,1219,3,2
9588,1130,Hacker,1,1,2,749,374.5,124.83333333333331,-470,-1,-1
9589,1130,argues,1,1,1,480,240.0,80.0,-269,-1,0
9590,1130,are,1,0,0,0,0.0,0.0,-480,-1,-1
9591,1130,a,1,0,0,0,0.0,0.0,0,0,0
9592,1130,remedy,0,1,1,200,66.66666666666667,33.333333333333336,200,1,1
9593,1130,for,1,0,0,0,0.0,0.0,-200,-1,-1
9594,1130,the,1,0,0,0,0.0,0.0,0,0,0
9595,1130,numerical,1,1,1,483,120.75,53.66666666666666,483,1,1
9596,1130,illiteracy,0,0,0,0,0.0,0.0,-483,-1,-1
9597,1130,of,1,0,0,0,0.0,0.0,0,0,0
9598,1130,adults,1,0,0,0,0.0,0.0,0,0,0
9599,1130,who,1,0,0,0,0.0,0.0,0,0,0
9600,1130,have,1,0,0,0,0.0,0.0,0,0,0
9601,1130,completed,1,0,0,0,0.0,0.0,0,0,0
9602,1130,high-level,1,1,1,263,87.66666666666667,26.3,263,1,1
9603,1130,math,1,2,2,734,734.0,183.5,471,1,1
9604,1130,like,1,2,2,797,797.0,199.25,63,0,0
9605,1130,algebra,1,2,2,517,172.33333333333334,73.85714285714286,-280,0,0
9606,1130,but,1,0,0,0,0.0,0.0,-517,-2,-2
9607,1130,are,1,0,0,0,0.0,0.0,0,0,0
9608,1130,unable,1,0,0,0,0.0,0.0,0,0,0
9609,1130,to,1,1,1,330,330.0,165.0,330,1,1
9610,1130,calculate,1,2,3,959,319.6666666666667,106.55555555555556,629,2,1
9611,1130,the,1,1,2,470,470.0,156.66666666666666,-489,-1,-1
9612,1130,price,1,0,0,0,0.0,0.0,-470,-2,-1
9613,1130,of,1,0,0,0,0.0,0.0,0,0,0
9614,1130,say,1,0,0,0,0.0,0.0,0,0,0
9615,1130,a,1,0,0,0,0.0,0.0,0,0,0
9616,1130,carpet,0,1,1,206,103.0,34.333333333333336,206,1,1
9617,1130,by,1,2,2,458,458.0,229.0,252,1,1
9618,1130,area,1,1,1,331,331.0,82.75,-127,-1,-1
9619,1132,Last,1,0,0,0,0.0,0.0,0,0,0
9620,1132,year,1,1,1,713,713.0,178.25,713,1,1
9621,1132,marked,1,1,3,772,772.0,128.66666666666666,59,2,0
9622,1132,the,1,1,1,201,201.0,67.0,-571,-2,0
9623,1132,third,1,1,1,251,251.0,50.2,50,0,0
9624,1132,year,1,1,1,213,213.0,53.25,-38,0,0
9625,1132,in,1,1,1,263,263.0,131.5,50,0,0
9626,1132,a,1,0,0,0,0.0,0.0,-263,-1,-1
9627,1132,row,1,1,1,277,277.0,92.33333333333331,277,1,1
9628,1132,of,1,1,1,314,314.0,157.0,37,0,0
9629,1132,when,1,0,0,0,0.0,0.0,-314,-1,-1
9630,1132,Indonesia’s,1,2,3,1386,462.0,126.0,1386,3,2
9631,1132,bleak,0,0,0,0,0.0,0.0,-1386,-3,-2
9632,1132,rate,0,1,1,698,698.0,174.5,698,1,1
9633,1132,of,1,2,2,541,541.0,270.5,-157,1,1
9634,1132,deforestation,0,2,3,938,234.5,72.15384615384616,397,1,0
9635,1132,has,1,0,0,0,0.0,0.0,-938,-3,-2
9636,1132,slowed,1,0,0,0,0.0,0.0,0,0,0
9637,1132,pace,1,0,0,0,0.0,0.0,0,0,0
9638,1132,One,1,0,0,0,0.0,0.0,0,0,0
9639,1132,reason,1,0,0,0,0.0,0.0,0,0,0
9640,1132,for,1,0,0,0,0.0,0.0,0,0,0
9641,1132,the,1,0,0,0,0.0,0.0,0,0,0
9642,1132,turnaround,1,1,3,1022,511.0,102.2,1022,3,1
9643,1132,may,1,0,0,0,0.0,0.0,-1022,-3,-1
9644,1132,be,1,0,0,0,0.0,0.0,0,0,0
9645,1132,the,1,1,1,226,226.0,75.33333333333333,226,1,1
9646,1132,country’s,1,1,2,543,271.5,60.333333333333336,317,1,0
9647,1132,antipoverty,0,1,2,1147,382.3333333333333,104.27272727272728,604,0,0
9648,1132,program,1,1,1,284,142.0,40.57142857142857,-863,-1,0
9649,1132,In,1,1,1,217,217.0,108.5,-67,0,0
9650,1132,2007,1,1,1,256,256.0,64.0,39,0,0
9651,1132,Indonesia,1,1,1,412,137.33333333333334,45.77777777777778,156,0,0
9652,1132,started,1,1,1,355,177.5,50.71428571428572,-57,0,0
9653,1132,phasing,1,1,1,205,102.5,29.285714285714285,-150,0,0
9654,1132,in,1,0,0,0,0.0,0.0,-205,-1,-1
9655,1132,a,1,1,1,381,381.0,381.0,381,1,1
9656,1132,program,1,1,1,251,125.5,35.857142857142854,-130,0,0
9657,1132,that,1,0,0,0,0.0,0.0,-251,-1,-1
9658,1132,gives,1,0,0,0,0.0,0.0,0,0,0
9659,1132,money,1,1,1,235,117.5,47.0,235,1,1
9660,1132,to,1,1,1,205,205.0,102.5,-30,0,0
9661,1132,its,1,0,0,0,0.0,0.0,-205,-1,-1
9662,1132,poorest,1,0,0,0,0.0,0.0,0,0,0
9663,1132,residents,1,1,2,689,229.66666666666663,76.55555555555556,689,2,1
9664,1132,under,1,1,1,544,272.0,108.8,-145,-1,0
9665,1132,certain,1,0,0,0,0.0,0.0,-544,-1,-1
9666,1132,conditions,1,0,0,0,0.0,0.0,0,0,0
9667,1132,such,1,1,1,203,203.0,50.75,203,1,1
9668,1132,as,1,1,1,470,470.0,235.0,267,0,0
9669,1132,requiring,1,0,0,0,0.0,0.0,-470,-1,-1
9670,1132,people,1,0,0,0,0.0,0.0,0,0,0
9671,1132,to,1,0,0,0,0.0,0.0,0,0,0
9672,1132,keep,1,1,1,593,593.0,148.25,593,1,1
9673,1132,kids,1,1,1,212,212.0,53.0,-381,0,0
9674,1132,in,1,1,1,853,853.0,426.5,641,0,0
9675,1132,school,1,0,0,0,0.0,0.0,-853,-1,-1
9676,1132,or,1,0,0,0,0.0,0.0,0,0,0
9677,1132,get,1,0,0,0,0.0,0.0,0,0,0
9678,1132,regular,1,1,1,260,86.66666666666667,37.142857142857146,260,1,1
9679,1132,medical,1,1,1,208,69.33333333333333,29.714285714285715,-52,0,0
9680,1132,care,1,1,1,451,451.0,112.75,243,0,0
9681,1132,Called,1,0,0,0,0.0,0.0,-451,-1,-1
9682,1132,conditional,1,1,2,860,215.0,78.18181818181819,860,2,1
9683,1132,cash,1,0,0,0,0.0,0.0,-860,-2,-1
9684,1132,transfers,1,1,1,233,116.5,25.88888888888889,233,1,1
9685,1132,or,1,1,1,237,237.0,118.5,4,0,0
9686,1132,CCTs,1,0,0,0,0.0,0.0,-237,-1,-1
9687,1132,these,1,0,0,0,0.0,0.0,0,0,0
9688,1132,social,1,1,2,432,216.0,72.0,432,2,1
9689,1132,assistance,1,0,0,0,0.0,0.0,-432,-2,-1
9690,1132,programs,1,1,2,725,362.5,90.625,725,2,1
9691,1132,are,1,0,0,0,0.0,0.0,-725,-2,-1
9692,1132,designed,1,1,2,458,229.0,57.25,458,2,1
9693,1132,to,1,0,0,0,0.0,0.0,-458,-2,-1
9694,1132,reduce,1,1,1,498,249.0,83.0,498,1,1
9695,1132,inequality,1,1,3,1317,329.25,131.7,819,2,0
9696,1132,and,1,0,0,0,0.0,0.0,-1317,-3,-1
9697,1132,break,1,1,1,226,226.0,45.2,226,1,1
9698,1132,the,1,1,1,478,478.0,159.33333333333334,252,0,0
9699,1132,cycle,1,1,1,299,149.5,59.8,-179,0,0
9700,1132,of,1,0,0,0,0.0,0.0,-299,-1,-1
9701,1132,poverty,1,1,2,635,317.5,90.71428571428572,635,2,1
9702,1132,They’re,1,1,2,468,468.0,66.85714285714286,-167,0,0
9703,1132,already,1,1,1,342,171.0,48.85714285714285,-126,-1,0
9704,1132,used,1,1,1,581,581.0,145.25,239,0,0
9705,1132,in,1,0,0,0,0.0,0.0,-581,-1,-1
9706,1132,dozens,1,2,2,548,548.0,91.33333333333331,548,2,2
9707,1132,of,1,1,2,458,458.0,229.0,-90,0,-1
9708,1132,countries,1,1,2,552,276.0,61.333333333333336,94,0,0
9709,1132,worldwide,1,0,0,0,0.0,0.0,-552,-2,-1
9710,1132,In,1,1,1,242,242.0,121.0,242,1,1
9711,1132,Indonesia,1,1,2,872,290.6666666666667,96.88888888888889,630,1,0
9712,1132,the,1,1,1,754,754.0,251.33333333333331,-118,-1,0
9713,1132,program,1,0,0,0,0.0,0.0,-754,-1,-1
9714,1132,has,1,1,1,208,208.0,69.33333333333333,208,1,1
9715,1132,provided,1,1,1,374,124.66666666666669,46.75,166,0,0
9716,1132,enough,1,1,1,520,520.0,86.66666666666667,146,0,0
9717,1132,food,1,1,2,533,533.0,133.25,13,1,0
9718,1132,and,1,0,0,0,0.0,0.0,-533,-2,-1
9719,1132,medicine,1,0,0,0,0.0,0.0,0,0,0
9720,1132,to,1,1,1,466,466.0,233.0,466,1,1
9721,1132,substantially,1,2,2,725,181.25,55.76923076923077,259,1,1
9722,1132,reduce,1,1,2,914,457.0,152.33333333333334,189,0,-1
9723,1132,severe,1,1,1,303,151.5,50.5,-611,-1,0
9724,1132,growth,1,1,3,907,907.0,151.16666666666666,604,2,0
9725,1132,problems,1,0,0,0,0.0,0.0,-907,-3,-1
9726,1132,among,1,0,0,0,0.0,0.0,0,0,0
9727,1132,children,1,0,0,0,0.0,0.0,0,0,0
9728,1132,But,1,1,1,208,208.0,69.33333333333333,208,1,1
9729,1132,CCT,1,1,2,830,830.0,276.6666666666667,622,1,0
9730,1132,programs,1,1,2,641,320.5,80.125,-189,0,0
9731,1132,don’t,1,0,0,0,0.0,0.0,-641,-2,-1
9732,1132,generally,1,1,1,327,81.75,36.333333333333336,327,1,1
9733,1132,consider,1,1,1,546,182.0,68.25,219,0,0
9734,1132,effects,1,1,1,486,243.0,69.42857142857143,-60,0,0
9735,1132,on,1,0,0,0,0.0,0.0,-486,-1,-1
9736,1132,the,1,1,1,230,230.0,76.66666666666667,230,1,1
9737,1132,environment,1,1,1,240,60.0,21.818181818181817,10,0,0
9738,1132,In,1,0,0,0,0.0,0.0,-240,-1,-1
9739,1132,fact,1,1,2,413,413.0,103.25,413,2,1
9740,1132,poverty,1,2,2,520,260.0,74.28571428571429,107,0,1
9741,1132,alleviation,0,0,0,0,0.0,0.0,-520,-2,-2
9742,1132,and,1,1,1,626,626.0,208.66666666666663,626,1,1
9743,1132,environmental,1,0,0,0,0.0,0.0,-626,-1,-1
9744,1132,protection,1,0,0,0,0.0,0.0,0,0,0
9745,1132,are,1,0,0,0,0.0,0.0,0,0,0
9746,1132,often,1,0,0,0,0.0,0.0,0,0,0
9747,1132,viewed,1,1,1,269,269.0,44.833333333333336,269,1,1
9748,1132,as,1,0,0,0,0.0,0.0,-269,-1,-1
9749,1132,conflicting,1,1,1,201,67.0,18.272727272727277,201,1,1
9750,1132,goals,1,0,0,0,0.0,0.0,-201,-1,-1
9751,1132,says,1,1,1,289,289.0,72.25,289,1,1
9752,1132,Paul,1,1,1,219,219.0,54.75,-70,0,0
9753,1132,Ferraro,1,1,2,516,258.0,73.71428571428571,297,1,0
9754,1132,an,1,0,0,0,0.0,0.0,-516,-2,-1
9755,1132,economist,1,1,2,459,153.0,51.0,459,2,1
9756,1132,at,1,0,0,0,0.0,0.0,-459,-2,-1
9757,1132,Johns,1,0,0,0,0.0,0.0,0,0,0
9758,1132,Hopkins,1,1,2,668,334.0,95.42857142857144,668,2,1
9759,1132,University,1,0,0,0,0.0,0.0,-668,-2,-1
9760,1132,That’s,1,1,1,209,209.0,34.833333333333336,209,1,1
9761,1132,because,1,0,0,0,0.0,0.0,-209,-1,-1
9762,1132,economic,1,0,0,0,0.0,0.0,0,0,0
9763,1132,growth,1,1,2,503,503.0,83.83333333333333,503,2,1
9764,1132,can,1,1,1,203,203.0,67.66666666666667,-300,-1,0
9765,1132,be,1,0,0,0,0.0,0.0,-203,-1,-1
9766,1132,correlated,1,1,2,501,125.25,50.1,501,2,1
9767,1132,with,1,1,1,392,392.0,98.0,-109,-1,0
9768,1132,environmental,1,1,1,221,44.2,17.0,-171,0,0
9769,1132,degradation,1,1,2,863,287.6666666666667,78.45454545454545,642,1,0
9770,1132,while,1,1,1,281,281.0,56.2,-582,-1,0
9771,1132,protecting,1,1,1,212,70.66666666666667,21.2,-69,0,0
9772,1132,the,1,1,1,327,327.0,109.0,115,0,0
